rowid,category,subcategory,productname,sales,quantity,discount,profit,orderdate,state
6554,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,319.968,4,0.2,71.9928,Jun-17,Oregon
7546,Technology,Phones,Motorola Droid Maxx,719.952,6,0.2,71.9952,Jun-17,California
4672,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,283.14,4,0.1,72.358,Jun-17,California
3264,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,72.432,Dec-17,Ohio
9168,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,0,72.432,Dec-17,Texas
1412,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344,Dec-17,New York
4531,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344,Mar-17,Pennsylvania
7715,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0,72.5754,Mar-17,California
5028,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0,72.6408,Mar-17,Ohio
6522,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0,72.6408,Mar-17,Ohio
5386,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.916,14,0.4,72.7888,Nov-17,New York
989,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,0,72.807,Nov-17,New York
7557,Office Supplies,Paper,Xerox 1909,158.28,6,0,72.8088,Dec-17,New York
9737,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2,0,72.8946,Sep-17,New York
9994,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",243.16,2,0,72.948,Sep-17,New York
8795,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,5,0.2,72.975,May-17,New York
2750,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,73.194,May-17,Pennsylvania
5469,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194,May-17,Pennsylvania
1799,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0,73.321,Sep-17,Oklahoma
721,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0,73.41,Sep-17,Oklahoma
2139,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0,73.41,Sep-17,Oklahoma
6601,Office Supplies,Paper,Xerox 1942,146.82,3,0,73.41,Jan-17,Oklahoma
6682,Office Supplies,Paper,Xerox 1890,146.82,3,0,73.41,Jan-17,Pennsylvania
6960,Office Supplies,Paper,Xerox 1916,146.82,3,0,73.41,Jan-17,Pennsylvania
2118,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",159.88,7,0,73.5448,Jan-17,Pennsylvania
691,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82,1,0,74.0532,Jan-17,Pennsylvania
7156,Office Supplies,Binders,Tuf-Vin Binders,157.9,5,0,74.213,Jan-17,New York
3463,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,286.79,7,0,74.5654,Oct-17,New York
1941,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574,Oct-17,New York
3321,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574,Oct-17,New York
8078,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,165.98,1,0,74.691,Oct-17,New York
2204,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0,74.8098,Jul-17,Kentucky
3009,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0,74.8098,Sep-17,Rhode Island
2446,Technology,Phones,Digium D40 VoIP phone,257.98,2,0,74.8142,Nov-17,Rhode Island
2783,Technology,Phones,Digium D40 VoIP phone,257.98,2,0,74.8142,Jan-17,Rhode Island
6143,Technology,Phones,Digium D40 VoIP phone,257.98,2,0,74.8142,Jan-17,Tennessee
7371,Technology,Phones,Digium D40 VoIP phone,257.98,2,0,74.8142,Jan-17,Florida
1432,Office Supplies,Binders,Canvas Sectional Post Binders,152.76,6,0,74.8524,Jan-17,Florida
1919,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0,74.975,Jan-17,Florida
8295,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0,74.975,Jan-17,Illinois
9618,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,899.982,3,0.4,74.9985,Mar-17,Pennsylvania
9681,Technology,Phones,Geemarc AmpliPOWER60,668.16,9,0.2,75.168,Sep-17,Pennsylvania
6041,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,Feb-17,Pennsylvania
9332,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,Feb-17,Pennsylvania
5632,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22,6,0,75.3732,Apr-17,Pennsylvania
984,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,0.2,75.49,May-17,Pennsylvania
949,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.232,6,0.2,75.5424,May-17,Rhode Island
5532,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6,0,75.5748,Jun-17,California
4496,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5937,Jun-17,California
6579,Technology,Phones,Polycom VVX 310 VoIP phone,1007.944,7,0.2,75.5958,Aug-17,Washington
4515,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,1,0,75.6548,Aug-17,New Jersey
1130,Furniture,Tables,KI Adjustable-Height Table,343.92,4,0,75.6624,Aug-17,New Jersey
7203,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0,75.68,Jun-17,Washington
8965,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0,75.68,Jun-17,Washington
6540,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",291.1,5,0,75.686,Jun-17,Washington
3903,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,14,0,75.6952,Jun-17,Washington
4424,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.94,3,0,75.735,Nov-17,New York
2362,Office Supplies,Paper,Xerox 1918,155.04,4,0,75.9696,Jan-17,California
8654,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,2,0,75.9924,Apr-17,California
2877,Furniture,Chairs,Global Ergonomic Managers Chair,1013.488,7,0.2,76.0116,Apr-17,California
2812,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0,76.0878,Aug-17,California
5985,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0,76.0878,Nov-17,California
2004,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",304.45,5,0,76.1125,Nov-17,California
2944,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0,76.2525,Dec-17,California
7290,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01,9,0,76.2525,Jun-17,California
2410,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,211.84,8,0,76.2624,Oct-17,California
1808,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7,0,76.272,Jun-17,Washington
6052,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4,5,0,76.272,Jun-17,Washington
8162,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,6,0,76.3152,Jun-17,Missouri
5635,Office Supplies,Binders,Surelock Post Binders,152.8,5,0,76.4,Jun-17,California
7983,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,5,0,76.47,Jun-17,Oregon
8001,Technology,Phones,Cisco SPA508G,263.96,4,0,76.5484,Oct-17,Oregon
7342,Office Supplies,Labels,Avery 485,162.89,13,0,76.5583,Nov-17,Texas
182,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,Nov-17,Wisconsin
431,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,Sep-17,New York
1972,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,Dec-17,New York
1260,Technology,Accessories,Microsoft Sculpt Comfort Mouse,255.68,8,0.2,76.704,Dec-17,New York
4036,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952,6,0.2,76.7904,Dec-17,Florida
7658,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0,76.9816,Sep-17,California
8192,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,0,76.9816,Sep-17,Arkansas
5960,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352,3,0.2,77.0352,Sep-17,Arkansas
8869,Technology,Machines,Okidata B400 Printer,686.4,2,0.2,77.22,Nov-17,Arkansas
7940,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,0.2,77.3696,Nov-17,North Carolina
5197,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0,77.4837,Apr-17,Washington
7309,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0,77.4837,Apr-17,Washington
4991,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,4,0.2,77.5584,Apr-17,Washington
2655,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3,0,77.5764,Sep-17,Florida
7637,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,3,0,77.625,Nov-17,California
4693,Office Supplies,Paper,Xerox 1888,221.92,5,0.2,77.672,Nov-17,California
2025,Office Supplies,Binders,GBC Recycled Regency Composition Covers,239.12,5,0.2,77.714,Nov-17,California
848,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287.94,3,0,77.7438,Nov-17,California
8454,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,3,0.2,77.7468,Nov-17,New Jersey
1305,Technology,Phones,Pyle PMP37LED,287.97,3,0,77.7519,Nov-17,New Jersey
2291,Technology,Phones,Pyle PMP37LED,287.97,3,0,77.7519,Apr-17,New Jersey
8570,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,13,0.2,77.8232,Dec-17,New Jersey
7859,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,235.95,3,0,77.8635,Dec-17,New Jersey
3397,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,169.99,1,0,78.1954,Nov-17,New York
5816,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,4,0,78.3888,May-17,Illinois
2801,Technology,Phones,Panasonic KX-TG9471B,783.96,5,0.2,78.396,May-17,Illinois
3311,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.435,May-17,Illinois
8401,Office Supplies,Binders,Avery Arch Ring Binders,232.4,5,0.2,78.435,Nov-17,California
4377,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,270.72,3,0,78.5088,Apr-17,California
7681,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0,78.6508,Apr-17,California
3421,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0,78.672,Apr-17,Texas
5951,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0,78.672,Apr-17,Maryland
1884,Office Supplies,Paper,White Computer Printout Paper by Universal,217.056,7,0.2,78.6828,Apr-17,Maryland
576,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,160.72,14,0,78.7528,Apr-17,Maryland
2541,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,700.152,3,0.2,78.7671,Oct-17,Maryland
8004,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,2,0,78.851,Oct-17,California
294,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592,Jul-17,California
4318,Office Supplies,Envelopes,Airmail Envelopes,167.86,2,0,78.8942,Jan-17,Arizona
1388,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0,78.9412,Sep-17,Arizona
4468,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0,78.9412,Sep-17,Arizona
1967,Technology,Phones,Jabra SPEAK 410,281.97,3,0,78.9516,Sep-17,Arizona
9649,Technology,Phones,Jabra SPEAK 410,281.97,3,0,78.9516,May-17,Arizona
2263,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97,3,0,79.1934,May-17,Indiana
6666,Office Supplies,Paper,Xerox 1914,219.84,5,0.2,79.692,Dec-17,Indiana
6673,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,0,79.758,Aug-17,Indiana
6994,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",265.86,7,0,79.758,Jun-17,Indiana
5372,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,306.9,3,0,79.794,Jun-17,Indiana
1969,Office Supplies,Paper,Xerox 1913,166.44,3,0,79.8912,Dec-17,New York
2671,Office Supplies,Paper,Xerox 1913,166.44,3,0,79.8912,Nov-17,California
2675,Office Supplies,Paper,Xerox 1888,166.44,3,0,79.8912,Nov-17,California
3093,Office Supplies,Paper,Xerox 194,166.44,3,0,79.8912,Jul-17,Virginia
5225,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,3,0,79.8912,Jul-17,Virginia
7868,Office Supplies,Paper,Xerox 1888,166.44,3,0,79.8912,Oct-17,Virginia
792,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94,3,0,79.9056,Dec-17,Virginia
723,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0,80.0199,Dec-17,California
5307,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0,80.0199,Sep-17,Arizona
320,Technology,Phones,Panasonic Kx-TS550,275.94,6,0,80.0226,Nov-17,Illinois
9727,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86,7,0,80.3208,Sep-17,Wisconsin
5289,Office Supplies,Paper,Xerox 1919,163.96,4,0,80.3404,Sep-17,Wisconsin
2290,Furniture,Tables,Balt Solid Wood Round Tables,892.98,2,0,80.3682,Sep-17,California
2100,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944,7,0.2,80.4839,Jun-17,California
151,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285,Jun-17,California
2906,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0,80.6312,Jan-17,California
9738,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0,80.6312,Jan-17,California
5130,Technology,Phones,Vtech CS6719,287.97,3,0,80.6316,Apr-17,California
1281,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,0,80.736,Apr-17,California
9533,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,14,0.1,80.7772,Dec-17,Illinois
3029,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9,5,0,80.784,Dec-17,Virginia
2654,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0,80.7912,Dec-17,Virginia
6694,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0,80.7912,Jun-17,Washington
8945,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0,80.7912,Jun-17,Washington
7463,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0,80.838,Dec-17,California
5871,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7,0.2,80.843,Dec-17,California
2357,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.976,3,0.2,80.9919,Dec-17,California
912,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.0474,Dec-17,California
5591,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.0474,Jan-17,California
6313,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,3,0,81.1314,Jan-17,Illinois
6737,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,3,0,81.1314,Feb-17,Washington
3747,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,3,0,81.1734,Feb-17,New York
6420,Furniture,Chairs,Hon Mobius Operator's Chair,368.97,3,0,81.1734,Feb-17,Georgia
7407,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.352,3,0.2,81.2646,Feb-17,Georgia
2595,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0,81.432,Feb-17,South Carolina
8301,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0,81.432,Aug-17,South Carolina
2093,Furniture,Chairs,Global Super Steno Chair,479.9,5,0,81.583,Sep-17,South Carolina
3775,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,3,0.2,81.5949,Sep-17,South Carolina
5066,Technology,Accessories,Logitech Wireless Gaming Headset G930,383.976,3,0.2,81.5949,Sep-17,South Carolina
324,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744,Sep-17,South Carolina
498,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0,81.8432,Sep-17,Washington
2709,Furniture,Furnishings,"Computer Room Manger, 14""",227.36,7,0,81.8496,Sep-17,Arkansas
7922,Office Supplies,Binders,Avery Arch Ring Binders,174.3,3,0,81.921,Sep-17,Michigan
3999,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0,82.0776,Sep-17,Michigan
5267,Office Supplies,Paper,Xerox 1882,167.94,3,0,82.2906,Nov-17,Michigan
7560,Office Supplies,Paper,Xerox 1934,167.94,3,0,82.2906,Nov-17,Michigan
9499,Office Supplies,Paper,Easy-staple paper,167.94,3,0,82.2906,Nov-17,Michigan
4942,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92,4,0,82.3368,May-17,Michigan
9430,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,0.2,82.497,Dec-17,California
3070,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936,4,0.2,82.992,Dec-17,New York
1302,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",286.38,3,0,83.0502,Dec-17,Nebraska
2842,Office Supplies,Paper,Xerox 1945,229.544,7,0.2,83.2097,Dec-17,New York
4871,Office Supplies,Paper,Xerox 1919,229.544,7,0.2,83.2097,Mar-17,New York
3467,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,361.96,2,0,83.2508,Mar-17,New York
3281,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,83.281,Mar-17,New York
6621,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,5,0,83.281,Mar-17,New York
1029,Office Supplies,Paper,Easy-staple paper,177.2,5,0,83.284,Oct-17,New York
6728,Office Supplies,Paper,Xerox 1906,177.2,5,0,83.284,Jul-17,Texas
9893,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,297.55,5,0,83.314,Sep-17,Tennessee
4772,Technology,Phones,Plantronics HL10 Handset Lifter,742.336,8,0.2,83.5128,Sep-17,California
8224,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0,83.646,Jun-17,California
9659,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528,4,0.1,83.7096,Apr-17,California
9854,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",214.7,5,0,83.733,Apr-17,California
9368,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6,0,83.844,Apr-17,California
308,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0,83.868,Dec-17,California
5038,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,5,0.2,83.986,Dec-17,California
4969,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0,83.9916,Jul-17,California
8544,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0,83.9916,Jul-17,California
5073,Technology,Phones,Motorola Droid Maxx,299.98,2,0,83.9944,Dec-17,California
9094,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,2,0,83.9944,Feb-17,California
728,Office Supplies,Paper,Xerox 1964,182.72,8,0,84.0512,Feb-17,Oregon
3422,Office Supplies,Paper,Xerox 1991,182.72,8,0,84.0512,Mar-17,California
8909,Office Supplies,Paper,Xerox 1991,182.72,8,0,84.0512,Oct-17,Texas
4520,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52,8,0.2,84.22,Oct-17,Texas
2014,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,350.98,1,0,84.2352,Jun-17,Illinois
9538,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,2,0.15,84.294,Jun-17,Texas
1625,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,5,0.2,84.495,Apr-17,Texas
